Filename,Frame,Time (mins),Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Family,Genus,Species,Code,Number,Stage,Activity,Comment,,
GX010036_L.MP4,55557,30.8959,KAD_CAT_Transect 3,1.4515,,8.8,0.571,3980.662,27.461,,,1589.436,-920.388,-3531.607,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,55557,30.8959,KAD_CAT_Transect 3,1.4515,,9.71,0.029,4106.77,25.187,,,1432.651,-1003.168,-3715.74,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,55557,30.8959,KAD_CAT_Transect 3,1.4515,,7.336,0.335,3529.918,26.07,,,1112.732,-1082.735,-3170.147,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,55557,30.8959,KAD_CAT_Transect 3,1.4515,,6.329,5.402,3336.655,28.479,,,1264.4,-967.467,-2932.331,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,55557,30.8959,KAD_CAT_Transect 3,1.4515,,8.961,5.453,4110.279,30.106,,,1849.961,-912.164,-3555.277,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,55557,30.8959,KAD_CAT_Transect 3,1.4515,,7.699,4.696,3795.75,31.404,,,1696.785,-1018.169,-3239.131,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,55600,30.9198,KAD_CAT_Transect 3,1.4754,117.183,7.647,4.256,3248.033,24.112,16.926,5.971,1140.241,-678.589,-2964.639,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,55643,30.9437,KAD_CAT_Transect 3,1.4993,,9.061,4.39,3856.693,22.339,,,830.346,-1210.091,-3566.551,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,55685,30.967,KAD_CAT_Transect 3,1.5226,195.282,10.442,17.063,3025.091,27.608,56.687,7.019,-1107.692,-859.227,-2680.657,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,,
GX010036_L.MP4,55685,30.967,KAD_CAT_Transect 3,1.5226,192.979,6.517,15.5,2559.441,25.433,40.615,13.542,-754.341,-799.441,-2311.407,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,,
GX010036_L.MP4,55685,30.967,KAD_CAT_Transect 3,1.5226,134.016,10.394,6.054,2762.967,20.861,59.394,12.281,-634.034,-752.354,-2581.85,KAD_CAT_1,Peter,Scaridae,Scarus,schlegeli,37386029,1,AD,Passing,,,
GX010036_L.MP4,55686,30.9676,KAD_CAT_Transect 3,1.5232,,9.865,3.374,4059.11,8.577,,,166.349,-584.382,-4013.378,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,55686,30.9676,KAD_CAT_Transect 3,1.5232,,11.689,0.164,4415.818,9.399,,,363.875,-625.119,-4356.176,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,55686,30.9676,KAD_CAT_Transect 3,1.5232,,8.599,0.342,3757.975,9.684,,,282.479,-567.691,-3704.093,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,55686,30.9676,KAD_CAT_Transect 3,1.5232,,11.657,2.18,4405.932,10.121,,,299.169,-716.663,-4336.949,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,55693,30.9715,KAD_CAT_Transect 3,1.5271,122.614,7.828,3.494,2853.341,14.248,30.896,11.974,-213.253,-669.09,-2765.573,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,55697,30.9737,KAD_CAT_Transect 3,1.5293,188.339,9.223,6.241,3395.443,22.51,27.878,17.494,-832.83,-998.08,-3136.76,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,,
GX010036_L.MP4,55886,31.0788,KAD_CAT_Transect 3,1.6344,61.029,5.834,6.314,2829.565,18.35,23.286,6.928,-139.822,-879.756,-2685.688,KAD_CAT_1,Peter,Pomacentridae,Chromis,sp,,1,AD,Passing,,,
GX010036_L.MP4,55899,31.0861,KAD_CAT_Transect 3,1.6416,41.177,2.291,8.322,2465.657,16.861,3.039,0.164,-261.139,-665.762,-2359.668,KAD_CAT_1,Peter,Pomacentridae,Dascyllus,reticulatus,37372074,1,AD,Passing,,,
GX010036_L.MP4,55899,31.0861,KAD_CAT_Transect 3,1.6416,61.761,4.52,7.912,2465.505,16.856,21.752,7.526,-350.515,-623.082,-2359.581,KAD_CAT_1,Peter,Pomacentridae,Dascyllus,reticulatus,37372074,1,AD,Passing,,,
GX010036_L.MP4,56004,31.1444,KAD_CAT_Transect 3,1.7,,6.855,0.82,3363.102,22.77,,,946.169,-895.686,-3100.479,KAD_CAT_1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX010036_L.MP4,56004,31.1444,KAD_CAT_Transect 3,1.7,108.41,6.214,6.382,3519.413,25.242,13.612,61.168,1222.399,-870.724,-3183.37,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX010036_L.MP4,56018,31.1522,KAD_CAT_Transect 3,1.7078,,22.896,4.991,6549.853,26.761,,,-2392.885,1720.451,-5849.335,KAD_CAT_1,Peter,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,,,
GX010036_L.MP4,56024,31.1556,KAD_CAT_Transect 3,1.7112,148.476,4.62,7.72,2789.42,21.085,5.95,25.918,888.832,-465.842,-2602.659,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,56390,31.3591,KAD_CAT_Transect 3,1.9147,319.588,18.424,15.687,6666.529,14.762,6.533,17.274,1227.371,-1174.323,-6446.483,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,56436,31.3847,KAD_CAT_Transect 3,1.9403,154.446,12.671,8.764,3549.822,19.701,36.004,10.854,-108.579,-1191.734,-3342.038,KAD_CAT_1,Peter,Balistidae,Sufflamen,bursa,37465078,1,AD,Passing,,,
GX010036_L.MP4,56599,31.4753,KAD_CAT_Transect 3,2.0309,242.797,15.709,3.851,3978.583,13.473,30.482,0.718,576.742,-725.682,-3869.092,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,56604,31.4781,KAD_CAT_Transect 3,2.0337,185.163,12.194,7.595,4130.683,13.516,22.27,21.781,311.594,-913.766,-4016.277,KAD_CAT_1,Peter,Labridae,Bodianus,loxozonus,37384059,1,AD,Passing,,,
GX010036_L.MP4,56770,31.5704,KAD_CAT_Transect 3,2.126,,7.753,3.112,3674.436,18.71,,,-1074.901,-485.616,-3479.977,KAD_CAT_1,Peter,Labridae,Bodianus,loxozonus,37384059,1,AD,Passing,,,
GX010036_L.MP4,56832,31.6049,KAD_CAT_Transect 3,2.1605,,15.577,2.827,5459.957,22.924,,,-2040.21,-603.174,-5028.404,KAD_CAT_1,Peter,Lutjanidae,Macolor,niger,37346048,1,AD,Passing,,,
GX010036_L.MP4,56832,31.6049,KAD_CAT_Transect 3,2.1605,,10.131,10.009,4545.859,27.425,,,-2058.633,-384.406,-4034.736,KAD_CAT_1,Peter,Lutjanidae,Macolor,niger,37346048,1,AD,Passing,,,
GX010036_L.MP4,56851,31.6155,KAD_CAT_Transect 3,2.1711,,8.627,3.759,4171.053,31.977,,,2132.87,-576.684,-3537.793,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,.,,
GX010036_L.MP4,57016,31.7072,KAD_CAT_Transect 3,2.2628,,10.657,7.285,4172.847,13.646,,,413.204,-895.949,-4054.527,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,57016,31.7072,KAD_CAT_Transect 3,2.2628,,9.709,1.092,4018.053,10.73,,,21.367,-750.082,-3947.363,KAD_CAT_1,Peter,Pomacentridae,Pomacentrus,sp,,1,AD,Passing,,,
GX010036_L.MP4,57070,31.7373,KAD_CAT_Transect 3,2.2928,,8.367,1.36,3680.192,13.722,,,640.956,-594.779,-3574.804,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,57089,31.7478,KAD_CAT_Transect 3,2.3034,68.726,2.692,16.684,1719.609,25.803,31.698,0.862,-454.017,-595.086,-1548.158,KAD_CAT_1,Peter,Pomacentridae,Stegastes,lacrymatus,temp_code_006,1,AD,Passing,,,
GX010036_L.MP4,57092,31.7495,KAD_CAT_Transect 3,2.3051,122.318,7.268,8.627,2904.137,21.672,28.141,0.221,-809.205,-703.849,-2698.85,KAD_CAT_1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX010036_L.MP4,57170,31.7929,KAD_CAT_Transect 3,2.3485,77.678,1.794,4.99,1486.203,16.513,23.387,26.608,-157.779,-391.854,-1424.905,KAD_CAT_1,Peter,Pomacentridae,Pomacentrus,sp,,1,AD,Passing,,,
GX010036_L.MP4,57177,31.7968,KAD_CAT_Transect 3,2.3524,59.507,1.338,6.686,1111.397,20.419,38.317,4.064,-74.992,-380.42,-1041.566,KAD_CAT_1,Peter,Labridae,Labroides,dimidiatus,37384028,1,AD,Passing,,,
GX010036_L.MP4,57193,31.8057,KAD_CAT_Transect 3,2.3612,,8.949,7.615,3944.847,21.659,,,-1151.312,-893.399,-3665.806,KAD_CAT_1,Peter,Pomacentridae,Chromis,iomelas,37372043,1,AD,Passing,,,
GX010036_L.MP4,57193,31.8057,KAD_CAT_Transect 3,2.3612,,3.642,3.583,2368.654,17.116,,,419.857,-557.798,-2263.428,KAD_CAT_1,Peter,Pomacentridae,Chromis,margaritifer,37372047,1,AD,Passing,,,
GX010036_L.MP4,57193,31.8057,KAD_CAT_Transect 3,2.3612,,4.37,6.165,2613.712,13.034,,,205.931,-553.809,-2546.052,KAD_CAT_1,Peter,Pomacentridae,Chromis,margaritifer,37372047,1,AD,Passing,,,
GX010036_L.MP4,57193,31.8057,KAD_CAT_Transect 3,2.3612,,4.594,5.553,2687.757,13.084,,,158.012,-589.127,-2617.632,KAD_CAT_1,Peter,Pomacentridae,Chromis,margaritifer,37372047,1,AD,Passing,,,
GX010036_L.MP4,57268,31.8474,KAD_CAT_Transect 3,2.403,181.505,13.423,15.97,4207.356,24.944,25.369,15.74,-1487.087,-968.04,-3814.881,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,57273,31.8502,KAD_CAT_Transect 3,2.4057,273.513,10.096,1.445,4642.08,13.344,14.196,69.696,-264.094,-1038.292,-4516.759,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,57273,31.8502,KAD_CAT_Transect 3,2.4057,,5.795,6.881,3063.279,17.796,,,-263.673,-900.057,-2916.171,KAD_CAT_1,Peter,Pomacentridae,Pomacentrus,coelestis,37372111,1,AD,Passing,,,
GX010036_L.MP4,57273,31.8502,KAD_CAT_Transect 3,2.4057,131.347,10.662,8.132,4683.277,17.582,9.136,18.015,-1035.526,-963.839,-4464.502,KAD_CAT_1,Peter,Labridae,Stethojulis,sp,,1,AD,Passing,,,
GX010036_L.MP4,57362,31.8996,KAD_CAT_Transect 3,2.4552,,2.946,9.642,2208.708,24.856,,,-697.741,-613.602,-2003.757,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,double sampled,
GX010036_L.MP4,57362,31.8996,KAD_CAT_Transect 3,2.4552,,6.548,1.146,3563.815,31.363,,,-1590.732,-955.712,-3042.526,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,double sampled,
GX010036_L.MP4,57384,31.9119,KAD_CAT_Transect 3,2.4675,,6.475,7.295,3514.606,31.132,,,-1490.607,-1040.911,-3007.832,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,double sampled,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,,19.262,18.162,6104.767,27.544,,,-2473.957,1356.696,-5413.603,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,,32.05,1.793,7503.133,12.018,,,-1337.966,802.193,-7339.164,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,,21.701,3.241,6153.506,14.978,,,-1364.53,813.469,-5944.911,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,213.473,17.09,1.682,5270.088,21.039,16.837,25.964,-1624.621,969.627,-4918.766,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,229.891,21.449,10.371,7031.475,8.361,14.753,41.784,-917.942,450.226,-6956.747,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,164.127,9.002,2.631,5420.373,4.862,6.813,23.744,-458.541,-28.613,-5400.867,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,,28.466,1.847,7091.757,11.874,,,-1312.54,633.397,-6940.393,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,,25.575,1.477,6658.779,15.529,,,-1430.938,1059.587,-6416.31,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX020036_L.MP4,55,39.5367,KAD_CAT_Transect 4,0.1413,,31.67,3.582,7511.932,10.846,,,-1304.751,539.269,-7378.072,KAD_CAT_1,Peter,Scaridae,Scarus,frenatus,37386016,1,AD,Passing,,,
GX020036_L.MP4,102,39.5629,KAD_CAT_Transect 4,0.1674,,13.493,6.704,4860.224,21.095,,,-1386.113,1064.429,-4535.136,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,may have double sampled,
GX020036_L.MP4,102,39.5629,KAD_CAT_Transect 4,0.1674,,10.769,0.415,4442.016,24.136,,,-1585.485,883.82,-4054.208,KAD_CAT_1,Peter,Holocentridae,Myripristis,kuntee,37261011,1,AD,Passing,,,
GX020036_L.MP4,105,39.5645,KAD_CAT_Transect 4,0.1691,206.076,15.111,3.962,5147.002,20.082,12.821,20.53,-1461.09,994.338,-4834.06,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,130,39.5784,KAD_CAT_Transect 4,0.183,170.243,9.749,3.279,4583.383,16.945,13.295,51.538,-978.46,909.421,-4384.401,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,spilurus,
GX020036_L.MP4,130,39.5784,KAD_CAT_Transect 4,0.183,180.374,15.622,7.098,5356.181,19.149,14.148,25.648,-1207.057,1276.749,-5059.802,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,measurement of point,spilurus,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,190.376,6.441,2.14,2288.366,6.719,37.547,0.06,-243.603,111.122,-2272.648,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,,13.686,8.387,4794.529,9.202,,,479.73,-600.837,-4732.479,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,,11.284,12.505,4295.418,14.367,,,765.227,-744.341,-4160.649,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,228.186,11.509,9.408,4623.402,15.672,18.822,47.549,-845.167,919.514,-4451.52,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,,21.228,0.806,6114.65,6.725,,,-258.253,664.27,-6072.973,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,may have double sampled,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,,7.619,0.94,3576.678,4.992,,,-43.765,306.064,-3563.29,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,may have double sampled,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,,13.455,0.773,4779.85,19.556,,,-1071.213,1185.741,-4504.829,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,may have double sampled,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,,14.616,4.679,4949.969,17.626,,,-847.463,1233.543,-4718.301,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,may have double sampled,
GX020036_L.MP4,276,39.6596,KAD_CAT_Transect 4,0.2642,,5,2.446,2801.592,13.637,,,371.399,-547.822,-2722.291,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020036_L.MP4,293,39.6691,KAD_CAT_Transect 4,0.2736,162.947,11.814,4.705,2940.357,18.316,55.426,8.296,-817.368,430.953,-2791.396,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,374,39.7141,KAD_CAT_Transect 4,0.3187,,1.176,1.265,1269.534,16.55,,,-339.48,-125.344,-1216.864,KAD_CAT_1,Peter,Pomacentridae,Stegastes,lacrymatus,temp_code_006,1,AD,Passing,,,
GX020036_L.MP4,374,39.7141,KAD_CAT_Transect 4,0.3187,105.686,1.776,1.131,1533.7,11.239,20.46,35.251,-187.165,-233.059,-1504.29,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020036_L.MP4,389,39.7225,KAD_CAT_Transect 4,0.327,,3.428,1.875,2304.344,17.916,,,216.66,-676.223,-2192.21,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX020036_L.MP4,415,39.7369,KAD_CAT_Transect 4,0.3415,201.535,9.363,5.798,3089.13,15.496,30.865,8.952,517.192,-643.15,-2976.844,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX020036_L.MP4,415,39.7369,KAD_CAT_Transect 4,0.3415,156.088,14.31,8.239,4297.749,7.481,26.09,32.656,273.846,-487.971,-4261.166,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX020036_L.MP4,415,39.7369,KAD_CAT_Transect 4,0.3415,99.34,6.466,2.634,2326.381,19.307,44.447,14.304,256.669,-725.07,-2195.551,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020036_L.MP4,415,39.7369,KAD_CAT_Transect 4,0.3415,134.607,11.738,2.744,2626.082,12.322,64.001,3.398,76.364,-555.197,-2565.586,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020036_L.MP4,440,39.7508,KAD_CAT_Transect 4,0.3554,,10.309,1.565,4187.39,6.455,,,-13.439,-472.986,-4160.57,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX020036_L.MP4,440,39.7508,KAD_CAT_Transect 4,0.3554,155.877,10.486,11.495,3574.34,12.926,41.56,50.723,-691.793,400.888,-3483.765,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,440,39.7508,KAD_CAT_Transect 4,0.3554,169.661,15.709,4.007,4526.294,15.857,23.565,19.919,-1148.295,459.385,-4354.047,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,440,39.7508,KAD_CAT_Transect 4,0.3554,140.907,7.421,5.829,2312.612,19.335,58.489,4.393,-756.671,117.151,-2182.178,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,440,39.7508,KAD_CAT_Transect 4,0.3554,,10.956,2.966,4493.788,22.988,,,-1604.911,707.645,-4137.346,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX020036_L.MP4,440,39.7508,KAD_CAT_Transect 4,0.3554,,3.816,0.275,2441.92,12.368,,,-199.573,-484.84,-2384.968,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020036_L.MP4,470,39.7675,KAD_CAT_Transect 4,0.372,204.927,6.758,8.195,2070.546,20.907,72.758,4.675,-98.851,-732.229,-1934.226,KAD_CAT_1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX020036_L.MP4,508,39.7886,KAD_CAT_Transect 4,0.3932,165.836,4.482,8.676,2791.358,16.009,22.41,83.107,-179.769,-748.543,-2683.104,KAD_CAT_1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,508,39.7886,KAD_CAT_Transect 4,0.3932,205.866,9.278,9.381,2644.36,19.999,75.84,40.453,118.988,-896.501,-2484.908,KAD_CAT_1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,,17.466,7.297,5781.699,23.765,,,-2191.925,786.861,-5291.914,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,265.992,21.828,4.039,4123.787,24.904,70.984,9.619,-1663.657,497.672,-3740.346,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,296.245,13.214,9.763,3271.567,28.745,85.868,6.321,-1494.846,490.694,-2868.416,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,,4.821,1.262,2774.139,14.212,,,-411.137,-544.57,-2688.914,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,,10.18,0.722,4236.64,14.4,,,-1050.256,-86.476,-4103.487,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,,9.274,0.815,4036.53,14.549,,,-1013.877,-16.653,-3907.09,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,,11.535,7.463,4502.061,13.127,,,-1011.296,148.312,-4384.5,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,533,39.8025,KAD_CAT_Transect 4,0.4071,,23.054,0.58,6605.209,20.024,,,-2204.783,500.579,-6206.217,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,567,39.8214,KAD_CAT_Transect 4,0.426,321.384,17.783,9.592,4858.477,16.224,26.848,31.866,-1342.599,-200.042,-4664.999,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX020036_L.MP4,567,39.8214,KAD_CAT_Transect 4,0.426,,13.506,0.471,4869.383,10.437,,,-872.857,-130.326,-4788.74,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,567,39.8214,KAD_CAT_Transect 4,0.426,,12.184,4.049,4610.358,11.182,,,-874.133,-190.239,-4522.731,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,567,39.8214,KAD_CAT_Transect 4,0.426,,13.036,4.442,4779.893,7.716,,,-641.749,1.589,-4736.616,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,567,39.8214,KAD_CAT_Transect 4,0.426,,9.871,2.314,4134.819,14.569,,,-981.449,-346.662,-4001.663,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020036_L.MP4,621,39.8515,KAD_CAT_Transect 4,0.456,307.707,25.012,6.28,4632.419,20.338,49.054,16.44,-1541.524,464.57,-4343.637,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX020036_L.MP4,643,39.8637,KAD_CAT_Transect 4,0.4682,,22.876,3.567,6252.586,12.292,,,149.511,1319.176,-6110.012,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX020036_L.MP4,643,39.8637,KAD_CAT_Transect 4,0.4682,,15.998,3.864,5186.537,11.189,,,296.057,958.919,-5088.516,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,may have double sampled,
GX020036_L.MP4,643,39.8637,KAD_CAT_Transect 4,0.4682,,19.908,4.693,5825.246,13.064,,,-19.822,1313.223,-5675.257,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,may have double sampled,
