Filename,Frame,Time (mins),Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Family,Genus,Species,Code,Number,Stage,Activity,Comment
TY_Joe_Cam1_Left_3110_01.MP4,4009,1.1147,Lau_Totoya_Joe_Transect 1,0.7647,,7.787,2.542,3345.915,16.941,,,-913.715,360.207,-3198.519,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4098,1.1395,Lau_Totoya_Joe_Transect 1,0.7894,72.722,1.879,1.707,1187.752,18.858,33.688,9.105,-321.801,-209.354,-1123.998,Lau_Totoya_Joe,Peter,Acanthuridae,Ctenochaetus,binotatus,37437021,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4098,1.1395,Lau_Totoya_Joe_Transect 1,0.7894,115.667,3.824,3.805,2016.174,25.163,21.619,31.558,-847.938,-126.069,-1824.847,Lau_Totoya_Joe,Peter,Pomacentridae,Dascyllus,trimaculatus,37372075,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4246,1.1806,Lau_Totoya_Joe_Transect 1,0.8306,,5.944,0.444,2947.11,12.094,,,-581.396,225.924,-2880.346,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4246,1.1806,Lau_Totoya_Joe_Transect 1,0.8306,107.067,8.048,3.703,2282.52,12.634,46.126,3.235,-408.523,-286.948,-2227.256,Lau_Totoya_Joe,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4246,1.1806,Lau_Totoya_Joe_Transect 1,0.8306,157.784,7.601,5.249,2323.509,18.304,46.667,22.739,-565.363,-461.354,-2205.949,Lau_Totoya_Joe,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4246,1.1806,Lau_Totoya_Joe_Transect 1,0.8306,237.892,13.096,4.606,3057.481,17.935,54.102,33.493,-874.715,-348.253,-2908.914,Lau_Totoya_Joe,Peter,Scaridae,Scarus,schlegeli,37386029,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4287,1.192,Lau_Totoya_Joe_Transect 1,0.842,,5.334,0.873,2782.327,12.085,,,-444.869,-358.978,-2722.971,Lau_Totoya_Joe,Peter,Chaetodontidae,Chaetodon,lunulatus,37365059,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4287,1.192,Lau_Totoya_Joe_Transect 1,0.842,,9.841,4.68,3694.964,25.56,,,-1184.197,-1046.441,-3339.969,Lau_Totoya_Joe,Peter,Mullidae,Parupeneus,barberinus,37355022,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4287,1.192,Lau_Totoya_Joe_Transect 1,0.842,197.864,10.652,2.971,2460.332,26.064,76.144,4.457,-771.051,-757.681,-2210.121,Lau_Totoya_Joe,Peter,Scaridae,Scarus,schlegeli,37386029,1,AD,Passing,
