Filename,Frame,Time (mins),Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Family,Genus,Species,Code,Number,Stage,Activity,Comment,,
GX020029_L.MP4,4383,38.7404,KAD_SO1_Transect 2,1.5682,38.49,1.919,3.73,1513.322,15.387,25.628,32.65,-193.4,-351.899,-1459.077,KAD_SO1,Peter,Pomacentridae,Neoglyphidodon,carlsoni,temp_code_008,1,AD,Passing,,,
GX020029_L.MP4,4383,38.7404,KAD_SO1_Transect 2,1.5682,24.935,1.282,5.799,1446.504,17.197,4.819,38.303,-59.637,-423.483,-1381.839,KAD_SO1,Peter,Pomacentridae,Pomacentrus,coelestis,37372111,1,AD,Passing,,,
GX020029_L.MP4,4383,38.7404,KAD_SO1_Transect 2,1.5682,68.348,1.21,2.32,1474.485,14.17,7.734,7.707,61.557,-355.668,-1429.621,KAD_SO1,Peter,Pomacentridae,Stegastes,lacrymatus,temp_code_006,1,AD,Passing,,,
GX020029_L.MP4,4436,38.7698,KAD_SO1_Transect 2,1.5977,74.89,3.951,11.162,1773.729,23.996,59.832,18.321,-628.173,-354.579,-1620.428,KAD_SO1,Peter,Pomacentridae,Stegastes,nigricans,37372135,1,AD,Passing,,,
GX020029_L.MP4,4448,38.7765,KAD_SO1_Transect 2,1.6044,,9.647,6.609,4192.269,23.993,,,1647.949,-438.268,-3829.792,KAD_SO1,Peter,Mullidae,Parupeneus,multifasciatus,37355026,1,AD,Passing,,,
GX020029_L.MP4,4472,38.7899,KAD_SO1_Transect 2,1.6177,116.733,4.508,1.88,3350.545,9.679,4.107,11.62,-508.805,-241.732,-3302.853,KAD_SO1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX020029_L.MP4,4512,38.8121,KAD_SO1_Transect 2,1.64,261.798,16.442,5.337,4950.996,5.35,18.809,15.154,457.359,62.792,-4929.426,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,4512,38.8121,KAD_SO1_Transect 2,1.64,194.038,17.95,15.245,5461.718,20.817,0.644,2.523,1916.845,305.039,-5105.195,KAD_SO1,Peter,Scaridae,Scarus,dimidiatus,37386013,1,AD,Passing,,,
GX020029_L.MP4,4512,38.8121,KAD_SO1_Transect 2,1.64,,13.155,15.393,4861.845,20.715,,,1688.117,325.557,-4547.725,KAD_SO1,Peter,Scaridae,Scarus,dimidiatus,37386013,1,AD,Passing,,,
GX020029_L.MP4,4567,38.8427,KAD_SO1_Transect 2,1.6706,,12.281,7.214,4763.229,22.828,,,1828.66,263.91,-4390.297,KAD_SO1,Peter,Scaridae,Scarus,sp,,1,AD,Passing,,,
GX020029_L.MP4,4759,38.9495,KAD_SO1_Transect 2,1.7773,187.765,9.379,3.783,2677.684,28.328,85.042,3.654,1185.753,-456.602,-2357.01,KAD_SO1,Peter,Nemipteridae,Scolopsis,bilineata,37347031,1,AD,Passing,,,
GX020029_L.MP4,4767,38.9539,KAD_SO1_Transect 2,1.7818,,18.174,8.086,5627.833,15.983,,,1508.227,-359.107,-5410.064,KAD_SO1,Peter,Chaetodontidae,Chaetodon,lineolatus,37365041,1,AD,Passing,,,
GX020029_L.MP4,4767,38.9539,KAD_SO1_Transect 2,1.7818,213.171,15.742,7.683,3787.324,19.31,37.649,4.864,1199.186,-361.17,-3574.26,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,4767,38.9539,KAD_SO1_Transect 2,1.7818,123.006,6.435,5.489,3395.669,17.503,2.96,6.347,946.369,-383.966,-3238.445,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,4772,38.9567,KAD_SO1_Transect 2,1.7846,134.584,9.125,7.564,4664.323,10.482,6.617,20.711,818.356,-224.453,-4586.482,KAD_SO1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX020029_L.MP4,4772,38.9567,KAD_SO1_Transect 2,1.7846,97.599,4.555,4.309,3757.492,8.341,6.27,13.653,194.766,-509.112,-3717.744,KAD_SO1,Peter,Mullidae,Mulloidichthys,flavolineatus,37355019,1,AD,Passing,,,
GX020029_L.MP4,4772,38.9567,KAD_SO1_Transect 2,1.7846,,8.203,1.451,3686.36,7.576,,,220.177,-435.384,-3653.932,KAD_SO1,Peter,Mullidae,Mulloidichthys,flavolineatus,37355019,1,AD,Passing,,,
GX020029_L.MP4,4847,38.9984,KAD_SO1_Transect 2,1.8263,,1.592,2.251,1513.718,16.087,,,-333.46,-255.286,-1454.295,KAD_SO1,Peter,Cirrhitidae,Paracirrhites,forsteri,37374010,1,AD,Passing,,,
GX020029_L.MP4,4848,38.999,KAD_SO1_Transect 2,1.8268,,1.688,0.218,1584.283,19.413,,,-469.669,-238.996,-1494.069,KAD_SO1,Peter,Pomacentridae,Stegastes,nigricans,37372135,1,AD,Passing,,,
GX020029_L.MP4,26368,50.9665,KAD_SO1_Transect 3,0.4171,145.835,11.686,5.81,2885.864,22.371,76.675,10.175,-1085.264,-169.211,-2668.667,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,26383,50.9748,KAD_SO1_Transect 3,0.4254,94.474,3.497,3.664,1448.615,14.495,71.348,1.773,-310.388,-187.418,-1402.505,KAD_SO1,Peter,Blenniidae,Plagiotremus,tapeinosoma,37408076,1,AD,Passing,,,
GX020029_L.MP4,26383,50.9748,KAD_SO1_Transect 3,0.4254,84.196,5.391,4.622,1899.179,18.377,65.69,8.02,-568.06,-189.231,-1802.326,KAD_SO1,Peter,Blenniidae,Plagiotremus,tapeinosoma,37408076,1,AD,Passing,,,
GX020029_L.MP4,26397,50.9826,KAD_SO1_Transect 3,0.4332,,3.61,0.564,2414.095,17.725,,,-632.355,-375.899,-2299.278,KAD_SO1,Peter,Balistidae,Balistapus,undulatus,37465047,1,AD,Passing,,,
GX020029_L.MP4,26688,51.1444,KAD_SO1_Transect 3,0.595,,9.64,6.691,4281.879,24.248,,,-1674.309,-540.006,-3903.789,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,26727,51.1661,KAD_SO1_Transect 3,0.6167,374.334,32.024,1.859,4957.308,25.093,75.283,2.374,-2087.002,-253.319,-4489.449,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,26808,51.2112,KAD_SO1_Transect 3,0.6618,,9.625,3.129,4150.408,22.552,,,1537.396,-414.67,-3832.799,KAD_SO1,Peter,Scaridae,Scarus,sp,,1,AD,Passing,,,
GX020029_L.MP4,26895,51.2595,KAD_SO1_Transect 3,0.7102,,3.656,0.314,2621.403,26.67,,,-1175.991,37.035,-2342.526,KAD_SO1,Peter,Pomacentridae,Chromis,margaritifer,37372047,1,AD,Passing,,,
GX020029_L.MP4,27139,51.3952,KAD_SO1_Transect 3,0.8458,206.544,6.371,4.707,2150.44,24.979,71.207,8.089,868.278,-266.01,-1949.288,KAD_SO1,Peter,Pomacentridae,Neoglyphidodon,carlsoni,temp_code_008,1,AD,Passing,,,
GX020029_L.MP4,27238,51.4503,KAD_SO1_Transect 3,0.9009,,6.894,2.215,3376.703,13.713,,,-643.6,-477.913,-3280.168,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,27290,51.4792,KAD_SO1_Transect 3,0.9298,,2.998,10.248,2298.454,28.8,,,-919.75,-617.709,-2013.798,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,27368,51.5226,KAD_SO1_Transect 3,0.9732,147.125,7.964,9.726,3860.389,5.405,13.769,14.172,324.104,-164.947,-3843.222,KAD_SO1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX020029_L.MP4,27368,51.5226,KAD_SO1_Transect 3,0.9732,166.557,7.767,7.232,3062.858,12.347,23.161,2.204,-597.981,-267.18,-2992.011,KAD_SO1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,may have double sampled,,
GX020029_L.MP4,27471,51.5799,KAD_SO1_Transect 3,1.0305,81.275,4.742,7.403,1825.112,21.235,64.297,3.264,-576.63,-323.246,-1701.189,KAD_SO1,Peter,Pomacentridae,Pomacentrus,callainus,temp_code_004,1,AD,Passing,,,
GX020029_L.MP4,27559,51.6288,KAD_SO1_Transect 3,1.0794,115.309,7.278,5.023,2138.083,18.948,68.409,3.924,254.011,-646.128,-2022.226,KAD_SO1,Peter,Labridae,Stethojulis,sp,,1,AD,Passing,,,
GX020029_L.MP4,27559,51.6288,KAD_SO1_Transect 3,1.0794,53.807,4.257,1.403,2151.865,21.548,32.009,14.817,312.093,-726.095,-2001.476,KAD_SO1,Peter,Labridae,Stethojulis,sp,,1,AD,Passing,,,
GX020029_L.MP4,27577,51.6388,KAD_SO1_Transect 3,1.0894,,9.464,5.833,4044.573,17.147,,,1192.159,-28.487,-3864.778,KAD_SO1,Peter,Scaridae,Scarus,sp,,1,AD,Passing,,,
GX020029_L.MP4,27595,51.6488,KAD_SO1_Transect 3,1.0994,103.581,9.812,2.885,2789.838,28.277,89.879,13.341,1307.472,-192.974,-2456.923,KAD_SO1,Peter,Labridae,Thalassoma,hardwicke,37384165,1,AD,Passing,,,
GX020029_L.MP4,27654,51.6816,KAD_SO1_Transect 3,1.1322,201.073,8.136,7.575,3906.254,17.758,3.486,24.806,1174.374,200.568,-3720.14,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,27692,51.7028,KAD_SO1_Transect 3,1.1534,,21.836,0.314,6247.604,12.711,,,-1327.562,-360.5,-6094.274,KAD_SO1,Peter,Mullidae,Parupeneus,barberinus,37355022,1,AD,Passing,,,
GX020029_L.MP4,27692,51.7028,KAD_SO1_Transect 3,1.1534,,19.413,5.46,5863.873,13.335,,,-1275.166,-453.981,-5705.511,KAD_SO1,Peter,Mullidae,Parupeneus,barberinus,37355022,1,AD,Passing,,,
GX020029_L.MP4,27692,51.7028,KAD_SO1_Transect 3,1.1534,,21.561,1.641,6194.281,12.067,,,-1240.235,-376.042,-6057.188,KAD_SO1,Peter,Mullidae,Parupeneus,barberinus,37355022,1,AD,Passing,,,
GX020029_L.MP4,27772,51.7473,KAD_SO1_Transect 3,1.1979,,3.902,8.758,2568.76,23.215,,,972.517,280.547,-2360.939,KAD_SO1,Peter,Pomacentridae,Pomacentrus,callainus,temp_code_004,1,AD,Passing,,,
GX020029_L.MP4,28133,51.948,KAD_SO1_Transect 3,1.3986,62.819,4.039,8.871,1644.901,22.88,83.479,3.618,-558.267,-311.998,-1515.484,KAD_SO1,Peter,Pomacentridae,Neoglyphidodon,carlsoni,temp_code_008,1,AD,Passing,,,
GX020029_L.MP4,28184,51.9764,KAD_SO1_Transect 3,1.427,,5.908,10.713,3439.618,30.438,,,1742.362,21.405,-2965.584,KAD_SO1,Peter,Scaridae,Scarus,globiceps,37386018,1,AD,Passing,,,
GX020029_L.MP4,28218,51.9953,KAD_SO1_Transect 3,1.4459,,4.42,1.45,2817.987,25.437,,,1205.254,-112.545,-2544.749,KAD_SO1,Peter,Pomacentridae,Stegastes,lacrymatus,temp_code_006,1,AD,Passing,,,
GX020029_L.MP4,28248,52.012,KAD_SO1_Transect 3,1.4626,129.826,10.409,3.018,2856.554,23.609,56.729,7.141,1137.937,-118.024,-2617.455,KAD_SO1,Peter,Labridae,Gomphosus,varius,37384106,1,AD,Passing,,,
GX020029_L.MP4,28334,52.0598,KAD_SO1_Transect 3,1.5104,37.855,3.256,9.195,1994.736,28.236,19.347,8.126,826.977,-454.675,-1757.37,KAD_SO1,Peter,Pomacentridae,Neoglyphidodon,carlsoni,temp_code_008,1,AD,Passing,,,
GX020029_L.MP4,28350,52.0687,KAD_SO1_Transect 3,1.5193,57.56,3.401,7.58,2124.26,21.242,27.481,42.882,675.096,369.545,-1979.94,KAD_SO1,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,,
GX020029_L.MP4,28350,52.0687,KAD_SO1_Transect 3,1.5193,34.63,3.229,4.29,2117.079,16.224,24.664,45.568,318.475,498.443,-2032.769,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,school aa,,
GX020029_L.MP4,28350,52.0687,KAD_SO1_Transect 3,1.5193,69.144,6.138,11.567,2073.132,24.034,74.301,13.625,641.54,548.949,-1893.398,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,school aa,,
GX020029_L.MP4,28350,52.0687,KAD_SO1_Transect 3,1.5193,44.157,3.454,11.612,2203.012,24.63,19.754,30.522,641.41,656.923,-2002.575,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,school aa,,
GX020029_L.MP4,28372,52.0809,KAD_SO1_Transect 3,1.5315,65.922,4.869,7.058,1756.492,19.051,70.674,0.304,545.108,177.715,-1660.283,KAD_SO1,Peter,Pomacentridae,Pomacentrus,moluccensis,37372118,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,52.911,2.529,18.321,1827.211,27.508,9.897,12.329,718.975,441.95,-1620.635,KAD_SO1,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.862,6.295,1661.878,20.818,,,274.966,521.814,-1553.687,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.668,3.091,1548.792,18.366,,,350.746,338.452,-1470.097,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.585,7.15,1513.031,20.49,,,384.786,363.117,-1417.515,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.795,2.399,1626.793,21.405,,,431.44,406.965,-1514.825,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,2.043,1.335,1755.327,22.471,,,492.811,454.324,-1622.313,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.669,0.116,1595.178,25.854,,,568.145,400.542,-1435.748,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.757,10.654,1662.365,27.862,,,642.395,436.069,-1469.908,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.584,12.183,1546.989,25.834,,,537.202,406.425,-1392.627,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.707,5.162,1560.794,15.324,,,338.497,234.839,-1505.44,KAD_SO1,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.682,1.092,1553.005,10.156,,,54.281,267.501,-1528.83,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.767,2.693,1593.253,5.356,,,115.623,92.609,-1586.351,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,1.553,1.47,1490.316,18.23,,,466.077,10.814,-1415.52,KAD_SO1,Peter,Pomacentridae,Pomacentrus,moluccensis,37372118,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,3.896,11.478,2570.975,22.424,,,-851.719,-487.56,-2376.294,KAD_SO1,Peter,Pomacentridae,Pomacentrus,coelestis,37372111,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,55.434,1.682,7.143,1770.129,15.969,3.311,21.808,-263.721,-409.391,-1701.825,KAD_SO1,Peter,Labridae,Thalassoma,hardwicke,37384165,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,41.237,2.843,8.297,1851.651,20.274,27.006,28.371,-401.694,-500.312,-1736.934,KAD_SO1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,46.188,2.159,9.666,1848.57,19.413,9.895,10.002,-413.318,-454.604,-1743.478,KAD_SO1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020029_L.MP4,28384,52.0876,KAD_SO1_Transect 3,1.5382,,2.69,2.072,2033.328,16.64,,,-415.189,-409.357,-1947.939,KAD_SO1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020029_L.MP4,28397,52.0948,KAD_SO1_Transect 3,1.5454,,1.771,9.398,1623.188,22.489,,,331.863,523.873,-1500.054,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28397,52.0948,KAD_SO1_Transect 3,1.5454,,1.614,2.295,1564.491,26.308,,,499.006,480.601,-1402.729,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28397,52.0948,KAD_SO1_Transect 3,1.5454,,1.156,13.003,1285.279,25.291,,,422.284,350.302,-1162.286,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28397,52.0948,KAD_SO1_Transect 3,1.5454,,1.26,8.137,1339.577,23.214,,,450.125,275.31,-1231.283,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28397,52.0948,KAD_SO1_Transect 3,1.5454,,1.586,13.726,1565.92,27.218,,,628.064,343.418,-1392.733,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28397,52.0948,KAD_SO1_Transect 3,1.5454,,1.672,0.481,1579.647,23.831,,,506.417,387.587,-1445.2,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28397,52.0948,KAD_SO1_Transect 3,1.5454,,1.244,8.806,1324.06,22.232,,,447.446,224.586,-1225.76,KAD_SO1,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,,
GX020029_L.MP4,28464,52.1321,KAD_SO1_Transect 3,1.5827,26.782,2.149,10.383,1193.245,21.238,75.219,8.331,-214.584,-375.22,-1112.204,KAD_SO1,Peter,Pomacentridae,Pomacentrus,coelestis,37372111,1,AD,Passing,,,
GX020029_L.MP4,28508,52.1565,KAD_SO1_Transect 3,1.6072,,13.086,6.78,4786.285,18.797,,,1492.747,384.716,-4531.25,KAD_SO1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020029_L.MP4,28508,52.1565,KAD_SO1_Transect 3,1.6072,,10.046,15.405,4370.242,25.471,,,1864.266,235.81,-3945.621,KAD_SO1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020029_L.MP4,28539,52.1738,KAD_SO1_Transect 3,1.6244,,11.774,3.491,4960.122,27.634,,,-2289.4,-229.731,-4394.165,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,28561,52.186,KAD_SO1_Transect 3,1.6366,27.029,2.571,4.687,2389.733,17.535,10.273,7.139,121.442,-709.669,-2278.694,KAD_SO1,Peter,Pomacentridae,Pomacentrus,coelestis,37372111,1,AD,Passing,,,
GX020029_L.MP4,28561,52.186,KAD_SO1_Transect 3,1.6366,61.18,2.896,10.245,2023.44,22.445,22.221,35.12,-234.099,-736.221,-1870.157,KAD_SO1,Peter,Pomacentridae,Pomacentrus,moluccensis,37372118,1,AD,Passing,,,
GX020029_L.MP4,28638,52.2288,KAD_SO1_Transect 3,1.6795,,7.824,11.888,3872.423,28.615,,,-1633.335,-880.434,-3398.928,KAD_SO1,Peter,Pomacentridae,Neoglyphidodon,carlsoni,temp_code_008,1,AD,Passing,,,
GX020029_L.MP4,28647,52.2338,KAD_SO1_Transect 3,1.6845,91.844,7.582,3.028,2458.592,27.338,70.733,16.462,1010.374,-503.946,-2184,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,28647,52.2338,KAD_SO1_Transect 3,1.6845,63.062,3.573,7.445,2543.232,20.647,8.869,14.928,565.176,-696.269,-2379.877,KAD_SO1,Peter,Pomacentridae,Neoglyphidodon,carlsoni,temp_code_008,1,AD,Passing,,,
GX020029_L.MP4,28655,52.2383,KAD_SO1_Transect 3,1.6889,51.224,4.111,4.289,3197.674,22.867,8.292,15.487,348.084,-1192.858,-2946.362,KAD_SO1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020029_L.MP4,28664,52.2433,KAD_SO1_Transect 3,1.6939,,19.281,1.2,6032.532,23.738,,,-2209.677,-1010.421,-5521.577,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,28664,52.2433,KAD_SO1_Transect 3,1.6939,,6.313,9.474,3356.886,23.11,,,-1176.238,-595.51,-3087.154,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,28664,52.2433,KAD_SO1_Transect 3,1.6939,,18.486,11.025,5936.492,25.282,,,-2273.718,-1124.788,-5367.215,KAD_SO1,Peter,Chaetodontidae,Chaetodon,sp,,1,AD,Passing,,,
GX020029_L.MP4,28664,52.2433,KAD_SO1_Transect 3,1.6939,,21.506,3.597,6325.313,22.841,,,-2197.112,-1099.473,-5828.674,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,28752,52.2922,KAD_SO1_Transect 3,1.7429,,6.356,1.978,3207.031,14.744,,,-263.751,-774.239,-3100.973,KAD_SO1,Peter,Pomacanthidae,Centropyge,flavissima,37365026,1,AD,Passing,,,
GX020029_L.MP4,28752,52.2922,KAD_SO1_Transect 3,1.7429,,6.539,3.852,3266.567,12.004,,,-449.743,-511.084,-3194.837,KAD_SO1,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,,
GX020029_L.MP4,28752,52.2922,KAD_SO1_Transect 3,1.7429,69.324,2.28,6.229,2384.926,20.944,0.771,24.21,-82.401,-848.524,-2227.35,KAD_SO1,Peter,Pomacentridae,Stegastes,lacrymatus,temp_code_006,1,AD,Passing,,,
GX020029_L.MP4,28762,52.2978,KAD_SO1_Transect 3,1.7484,53.185,5.258,7.767,3058.886,17.078,12.794,21.032,-625.16,-645.063,-2924.013,KAD_SO1,Peter,Pomacentridae,Chrysiptera,glauca,37372062,1,AD,Passing,,,
GX020029_L.MP4,28808,52.3234,KAD_SO1_Transect 3,1.774,92.554,7.153,4.728,2394.44,29.597,76.299,4.287,1088.014,-463.437,-2082.018,KAD_SO1,Peter,Pomacentridae,Pomacentrus,callainus,temp_code_004,1,AD,Passing,,,
GX020029_L.MP4,28822,52.3312,KAD_SO1_Transect 3,1.7818,,4.944,4.494,2817.108,20.948,,,291.93,-965.486,-2630.345,KAD_SO1,Peter,Pomacentridae,Pomacentrus,coelestis,37372111,1,AD,Passing,,,
GX020029_L.MP4,28898,52.3734,KAD_SO1_Transect 3,1.824,,14.102,1.139,5279.814,27.392,,,2403.681,-353.45,-4687.625,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,28925,52.3884,KAD_SO1_Transect 3,1.8391,124.876,10.821,6.775,3066.133,10.095,35.914,7.633,131.87,-520.988,-3018.667,KAD_SO1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX020029_L.MP4,28976,52.4168,KAD_SO1_Transect 3,1.8674,84.297,7.414,1.506,2193.595,22.166,81.581,7.105,663.78,-494.341,-2031.473,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,29011,52.4363,KAD_SO1_Transect 3,1.8869,,2.116,4.574,1849.483,22.516,,,-694.062,-142.028,-1708.418,KAD_SO1,Peter,Pomacentridae,Pomacentrus,callainus,temp_code_004,1,AD,Passing,,,
GX020029_L.MP4,29015,52.4385,KAD_SO1_Transect 3,1.8891,98.231,1.859,1.295,1571.186,16.745,19.342,6.062,180.101,-415.311,-1504.562,KAD_SO1,Peter,Labridae,Stethojulis,bandanensis,37384154,1,AD,Passing,,,
GX020029_L.MP4,29023,52.4429,KAD_SO1_Transect 3,1.8936,35.976,3.323,3.076,1824.502,17.378,33.066,23.022,-528.04,-134.596,-1741.225,KAD_SO1,Peter,Pomacentridae,Pomacentrus,callainus,temp_code_004,1,AD,Passing,,,
GX020029_L.MP4,29024,52.4435,KAD_SO1_Transect 3,1.8941,73.8,2.819,13.599,1545.978,22.757,44.001,4.839,-514.716,-304.475,-1425.626,KAD_SO1,Peter,Pomacentridae,Stegastes,lacrymatus,temp_code_006,1,AD,Passing,,,
GX020029_L.MP4,29026,52.4446,KAD_SO1_Transect 3,1.8952,29.109,1.543,4.573,1753.342,19.116,6.61,6.128,-195.364,-539.942,-1656.654,KAD_SO1,Peter,Pomacentridae,Pomacentrus,coelestis,37372111,1,AD,Passing,,,
GX020029_L.MP4,29141,52.5086,KAD_SO1_Transect 3,1.9592,,10.708,4.283,4349.318,18.663,,,-1266.332,-579.954,-4120.27,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,29164,52.5214,KAD_SO1_Transect 3,1.972,,12.513,8.605,4607.649,7.594,,,495.654,-356.355,-4567.031,KAD_SO1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX020029_L.MP4,29164,52.5214,KAD_SO1_Transect 3,1.972,75.121,5.835,6.026,4421.658,8.571,1.482,12.87,511.829,-415.031,-4372.281,KAD_SO1,Peter,Acanthuridae,Ctenochaetus,sp,,1,AD,Passing,,,
GX020029_L.MP4,29208,52.5458,KAD_SO1_Transect 3,1.9964,,11.365,11.91,4410.459,17.765,,,1274.088,-435.505,-4199.902,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX020029_L.MP4,29291,52.592,KAD_SO1_Transect 3,2.0426,156.9,15.179,5.578,3316.832,27.159,85.937,5.248,1143.962,-991.749,-2951.129,KAD_SO1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
