"r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","Response","Predictor"
0.00477921437647522,-0.00331201152290306,0.0408696185031554,0.590666289127148,0.443634714918786,1,223.311809200968,-440.623618401936,-432.138677190029,0.205450063140996,123,125,"FDis","resid15BRout"
0.0155485633622739,0.00754489314570705,0.0406478906359108,1.94267916362793,0.165891036545764,1,223.991811621309,-441.983623242617,-433.49868203071,0.203226874617322,123,125,"FDis","resid15BRIF"
0.00276111327432251,-0.00534651995108937,0.0409110350677479,0.340557249884993,0.560576326557827,1,223.185200503419,-440.370401006838,-431.885459794931,0.205866673208683,123,125,"FDis","pare15LR"
0.0134520087351417,0.00543129335900472,0.0406911508696933,1.67715822146783,0.197728054926169,1,223.85884891035,-441.7176978207,-433.232756608793,0.203659680369317,123,125,"FDis","pare15BRin"
0.00451533343674177,-0.00357803783613009,0.040875036395698,0.557905140454461,0.456530944576303,1,223.295239638845,-440.590479277689,-432.105538065782,0.205504537843005,123,125,"FDis","pare15BRIF"
0.0137614918343053,0.00574329258092576,0.0406847679002994,1.71628209769231,0.192613693286816,1,223.878458425989,-441.756916851978,-433.271975640071,0.203595791709452,123,125,"FDis","sst_sd_6_year_mean"
0.0105491571120415,0.00250484131620454,0.0407509723946794,1.31138028140327,0.254368222242721,1,223.675216861765,-441.350433723529,-432.865492511622,0.204258935386767,123,125,"FDis","sst_q90_6_year_mean"
0.01124252839444,0.00320384976350052,0.0407366914902547,1.39855427870563,0.239246758141177,1,223.7190299492,-441.438059898401,-432.953118686494,0.20411579812938,123,125,"FDis","sst_mean_6_year_mean"
0.00436647320730735,-0.0037281083113323,0.0122884433322049,0.539431618206879,0.46406625866443,1,373.527772815089,-741.055545630177,-732.57060441827,0.0185737182620437,123,125,"RaoQ","sedimnt"
0.0027524907417141,-0.00535521258558891,0.01229839945576,0.339490806532712,0.561189915677262,1,373.426538547384,-740.853077094767,-732.36813588286,0.0186038273883327,123,125,"RaoQ","DESIG"
0.00846645932498166,0.000405211026810903,0.0122631155277973,1.05026653587915,0.307456995133439,1,373.785677145491,-741.571354290983,-733.086413079076,0.0184972323011166,123,125,"RaoQ","crypto5BROF"
0.0126225351223223,0.00459507605827614,0.0122373877258415,1.57241974348481,0.212233937459324,1,374.048200440892,-742.096400881783,-733.611459669876,0.0184196999773667,123,125,"RaoQ","crypto5BRIF"
0.000121903182730493,-0.00800718703529602,0.0123146094284443,0.0149959195261689,0.90273630009184,1,373.261890097612,-740.523780195223,-732.038838983316,0.018652901461141,123,125,"RaoQ","crypto5LR"
0.000372690530049911,-0.00775436076645364,0.0123130649692151,0.045858026048174,0.830788683059552,1,373.277568184043,-740.555136368085,-732.070195156178,0.0186482229791419,123,125,"RaoQ","crypto5BRin"
0.0244202605501216,0.0164887179529681,0.0121640585258812,3.0788790769258,0.0818053118363551,1,374.799481942239,-743.598963884477,-735.114022672571,0.0181996113379908,123,125,"RaoQ","crypto5BRout"
